INFO: 12/09/2020 09:08:43 - vol History less than 10 - CIK=808461 - PERMNO={13553, 13554, 17334} - date_range='2011-06-29, 2012-01-25' vol nums: 0 
INFO: 12/09/2020 09:08:43 - vol History less than 10 - CIK=808461 - PERMNO={13553, 13554, 17334} - date_range='2010-10-15, 2011-05-13' vol nums: 0 
INFO: 12/09/2020 09:08:43 - vol History less than 10 - CIK=808461 - PERMNO={13553, 13554, 17334} - date_range='2010-02-03, 2010-09-01' vol nums: 0 
INFO: 12/09/2020 09:08:43 - Insufficient Price History - CIK=1324245 - PERMNO={92021} - date_range='2016-02-08, 2016-09-05' 19/150'
INFO: 12/09/2020 09:08:43 - Insufficient Price History - CIK=1324245 - PERMNO={92021} - date_range='2016-01-29, 2016-08-26' 25/150'
INFO: 12/09/2020 09:08:43 - Insufficient Price History - CIK=1324245 - PERMNO={92021} - date_range='2015-11-05, 2016-06-02' 82/150'
INFO: 12/09/2020 09:08:43 - Insufficient Price History - CIK=1324245 - PERMNO={92021} - date_range='2015-08-25, 2016-03-22' 133/150'
INFO: 12/09/2020 09:08:45 - Insufficient Price History - CIK=1324245 - PERMNO={92021} - date_range='2015-09-16, 2016-04-13' 118/150'
INFO: 12/09/2020 09:08:46 - vol History less than 10 - CIK=1559865 - PERMNO={13837} - date_range='2013-04-23, 2013-11-19' vol nums: 9 
INFO: 12/09/2020 09:08:47 - Insufficient Price History - CIK=1364962 - PERMNO={13080} - date_range='2018-07-26, 2019-02-21' 116/150'
INFO: 12/09/2020 09:08:47 - Insufficient Price History - CIK=1635718 - PERMNO={15391} - date_range='2019-05-21, 2019-12-17' 129/150'
INFO: 12/09/2020 09:08:48 - vol History less than 10 - CIK=1635718 - PERMNO={15391} - date_range='2015-06-19, 2016-01-15' vol nums: 0 
INFO: 12/09/2020 09:08:48 - vol History less than 10 - CIK=1635718 - PERMNO={15391} - date_range='2015-06-30, 2016-01-26' vol nums: 3 
INFO: 12/09/2020 09:08:48 - vol History less than 10 - CIK=1677703 - PERMNO={16497} - date_range='2016-12-13, 2017-07-11' vol nums: 0 
INFO: 12/09/2020 09:08:48 - vol History less than 10 - CIK=1677703 - PERMNO={16497} - date_range='2017-01-03, 2017-08-01' vol nums: 2 
INFO: 12/09/2020 09:08:48 - vol History less than 10 - CIK=1514991 - PERMNO={12880} - date_range='2011-06-20, 2012-01-16' vol nums: 0 
INFO: 12/09/2020 09:08:49 - Insufficient Price History - CIK=1444598 - PERMNO={92992} - date_range='2011-05-26, 2011-12-22' 112/150'
INFO: 12/09/2020 09:08:49 - NO Price History - CIK=1444598 - PERMNO={92992} - date_range='2015-07-09, 2016-02-04''
INFO: 12/09/2020 09:08:49 - NO Price History - CIK=1444598 - PERMNO={92992} - date_range='2016-09-21, 2017-04-19''
INFO: 12/09/2020 09:08:50 - Insufficient Price History - CIK=1301031 - PERMNO={13292} - date_range='2016-05-24, 2016-12-20' 34/150'
INFO: 12/09/2020 09:08:50 - Insufficient Price History - CIK=1301031 - PERMNO={13292} - date_range='2016-06-01, 2016-12-28' 29/150'
INFO: 12/09/2020 09:08:52 - Insufficient Price History - CIK=1383871 - PERMNO={13616} - date_range='2016-07-15, 2017-02-10' 145/150'
INFO: 12/09/2020 09:08:55 - vol History less than 10 - CIK=1627014 - PERMNO={92697, 15339, 16917} - date_range='2017-09-18, 2018-04-16' vol nums: 0 
INFO: 12/09/2020 09:08:55 - vol History less than 10 - CIK=1627014 - PERMNO={92697, 15339, 16917} - date_range='2017-07-19, 2018-02-14' vol nums: 0 
INFO: 12/09/2020 09:08:55 - vol History less than 10 - CIK=1627014 - PERMNO={92697, 15339, 16917} - date_range='2017-05-03, 2017-11-29' vol nums: 0 
INFO: 12/09/2020 09:08:56 - Insufficient Price History - CIK=1087423 - PERMNO={87184} - date_range='2019-05-21, 2019-12-17' 34/150'
INFO: 12/09/2020 09:08:57 - Insufficient Price History - CIK=883980 - PERMNO={77546, 15703} - date_range='2019-05-13, 2019-12-09' 54/150'
INFO: 12/09/2020 09:08:57 - vol History less than 10 - CIK=883980 - PERMNO={77546, 15703} - date_range='2015-09-24, 2016-04-21' vol nums: 0 
INFO: 12/09/2020 09:08:57 - vol History less than 10 - CIK=883980 - PERMNO={77546, 15703} - date_range='2014-02-27, 2014-09-25' vol nums: 0 
INFO: 12/09/2020 09:08:58 - vol History less than 10 - CIK=883980 - PERMNO={77546, 15703} - date_range='2013-05-02, 2013-11-28' vol nums: 0 
INFO: 12/09/2020 09:08:58 - vol History less than 10 - CIK=883980 - PERMNO={77546, 15703} - date_range='2010-09-28, 2011-04-26' vol nums: 0 
INFO: 12/09/2020 09:08:58 - vol History less than 10 - CIK=883980 - PERMNO={77546, 15703} - date_range='2010-06-23, 2011-01-19' vol nums: 0 
INFO: 12/09/2020 09:09:00 - vol History less than 10 - CIK=1091667 - PERMNO={87378, 12308} - date_range='2010-04-13, 2010-11-09' vol nums: 0 
INFO: 12/09/2020 09:09:01 - vol History less than 10 - CIK=1091667 - PERMNO={87378, 12308} - date_range='2009-01-14, 2009-08-12' vol nums: 0 
INFO: 12/09/2020 09:09:01 - vol History less than 10 - CIK=1091667 - PERMNO={87378, 12308} - date_range='2010-08-02, 2011-02-28' vol nums: 0 
INFO: 12/09/2020 09:09:01 - vol History less than 10 - CIK=1091667 - PERMNO={87378, 12308} - date_range='2009-12-04, 2010-07-02' vol nums: 0 
INFO: 12/09/2020 09:09:01 - vol History less than 10 - CIK=1091667 - PERMNO={87378, 12308} - date_range='2010-04-06, 2010-11-02' vol nums: 0 
INFO: 12/09/2020 09:09:01 - vol History less than 10 - CIK=1091667 - PERMNO={87378, 12308} - date_range='2002-01-24, 2002-08-22' vol nums: 0 
INFO: 12/09/2020 09:09:04 - vol History less than 10 - CIK=1633917 - PERMNO={15488} - date_range='2015-07-20, 2016-02-15' vol nums: 2 
INFO: 12/09/2020 09:09:05 - NO Price History - CIK=1377013 - PERMNO={91883} - date_range='2016-05-24, 2016-12-20''
INFO: 12/09/2020 09:09:05 - vol History less than 10 - CIK=1377013 - PERMNO={91883} - date_range='2007-02-13, 2007-09-11' vol nums: 0 
INFO: 12/09/2020 09:09:05 - vol History less than 10 - CIK=1350031 - PERMNO={91218} - date_range='2006-05-18, 2006-12-14' vol nums: 2 
INFO: 12/09/2020 09:09:06 - vol History less than 10 - CIK=1564708 - PERMNO={13963, 13964} - date_range='2013-07-03, 2014-01-29' vol nums: 3 
INFO: 12/09/2020 09:09:07 - Insufficient Price History - CIK=1108524 - PERMNO={90215} - date_range='2019-06-04, 2019-12-31' 148/150'
INFO: 12/09/2020 09:09:08 - NO Price History - CIK=931058 - PERMNO={81161} - date_range='2013-09-27, 2014-04-25''
INFO: 12/09/2020 09:09:08 - NO Price History - CIK=931058 - PERMNO={81161} - date_range='2006-11-27, 2007-06-25''
INFO: 12/09/2020 09:09:08 - NO Price History - CIK=931058 - PERMNO={81161} - date_range='2007-02-27, 2007-09-25''
INFO: 12/09/2020 09:09:08 - NO Price History - CIK=931058 - PERMNO={81161} - date_range='2006-10-19, 2007-05-17''
INFO: 12/09/2020 09:09:08 - NO Price History - CIK=931058 - PERMNO={81161} - date_range='2005-07-06, 2006-02-01''
INFO: 12/09/2020 09:09:08 - NO Price History - CIK=931058 - PERMNO={81161} - date_range='2014-08-04, 2015-03-02''
INFO: 12/09/2020 09:09:08 - NO Price History - CIK=931058 - PERMNO={81161} - date_range='2014-06-16, 2015-01-12''
INFO: 12/09/2020 09:09:09 - NO Price History - CIK=1507934 - PERMNO={89130, 91275, 91276, 13008, 13009, 81875, 86746} - date_range='2016-06-20, 2017-01-16''
INFO: 12/09/2020 09:09:10 - Insufficient Price History - CIK=1113948 - PERMNO={87423} - date_range='2001-10-10, 2002-05-08' 89/150'
INFO: 12/09/2020 09:09:10 - vol History less than 10 - CIK=1632127 - PERMNO={15395} - date_range='2015-06-18, 2016-01-14' vol nums: 0 
INFO: 12/09/2020 09:09:20 - Insufficient Price History - CIK=1230276 - PERMNO={12873} - date_range='2018-07-20, 2019-02-15' 135/150'
ERROR: 12/09/2020 09:09:23 - broken url for ZAYO
ERROR: 12/09/2020 09:09:24 - broken url for GCI.1
INFO: 12/09/2020 09:12:36 - NO Price History - CIK=1171825 - PERMNO={93150, 89463} - date_range='2010-02-08, 2010-09-06''
INFO: 12/09/2020 09:12:37 - Insufficient Price History - CIK=1171825 - PERMNO={93150, 89463} - date_range='2009-10-02, 2010-04-30' 23/150'
INFO: 12/09/2020 09:12:37 - Insufficient Price History - CIK=1171825 - PERMNO={93150, 89463} - date_range='2009-10-19, 2010-05-17' 12/150'
INFO: 12/09/2020 09:12:37 - vol History less than 10 - CIK=1171825 - PERMNO={93150, 89463} - date_range='2002-07-10, 2003-02-05' vol nums: 7 
INFO: 12/09/2020 09:12:38 - Insufficient Price History - CIK=1013220 - PERMNO={78863, 83583} - date_range='2004-11-10, 2005-06-08' 15/150'
INFO: 12/09/2020 09:12:39 - NO Price History - CIK=913357 - PERMNO={80596} - date_range='2006-11-13, 2007-06-11''
INFO: 12/09/2020 09:12:39 - NO Price History - CIK=913357 - PERMNO={80596} - date_range='2006-02-17, 2006-09-15''
INFO: 12/09/2020 09:12:43 - vol History less than 10 - CIK=40729 - PERMNO={14558} - date_range='2014-03-14, 2014-10-10' vol nums: 0 
INFO: 12/09/2020 09:12:43 - vol History less than 10 - CIK=40729 - PERMNO={14558} - date_range='2009-11-20, 2010-06-18' vol nums: 0 
INFO: 12/09/2020 09:12:43 - vol History less than 10 - CIK=40729 - PERMNO={14558} - date_range='2009-05-29, 2009-12-25' vol nums: 0 
INFO: 12/09/2020 09:12:43 - vol History less than 10 - CIK=40729 - PERMNO={14558} - date_range='2009-07-01, 2010-01-27' vol nums: 0 
INFO: 12/09/2020 09:12:43 - vol History less than 10 - CIK=40729 - PERMNO={14558} - date_range='2009-04-17, 2009-11-13' vol nums: 0 
INFO: 12/09/2020 09:12:43 - vol History less than 10 - CIK=40729 - PERMNO={14558} - date_range='2009-03-25, 2009-10-21' vol nums: 0 
INFO: 12/09/2020 09:12:43 - vol History less than 10 - CIK=40729 - PERMNO={14558} - date_range='2009-05-22, 2009-12-18' vol nums: 0 
INFO: 12/09/2020 09:12:43 - vol History less than 10 - CIK=40729 - PERMNO={14558} - date_range='2006-06-02, 2006-12-29' vol nums: 0 
INFO: 12/09/2020 09:12:43 - vol History less than 10 - CIK=40729 - PERMNO={14558} - date_range='2006-11-30, 2007-06-28' vol nums: 0 
INFO: 12/09/2020 09:12:44 - vol History less than 10 - CIK=40729 - PERMNO={14558} - date_range='2010-01-05, 2010-08-03' vol nums: 0 
INFO: 12/09/2020 09:12:44 - vol History less than 10 - CIK=40729 - PERMNO={14558} - date_range='2009-01-02, 2009-07-31' vol nums: 0 
INFO: 12/09/2020 09:12:48 - vol History less than 10 - CIK=1472787 - PERMNO={93374} - date_range='2010-05-28, 2010-12-24' vol nums: 0 
INFO: 12/09/2020 09:12:49 - vol History less than 10 - CIK=1472787 - PERMNO={93374} - date_range='2010-06-01, 2010-12-28' vol nums: 1 
INFO: 12/09/2020 09:12:51 - NO Price History - CIK=888002 - PERMNO={77815} - date_range='2011-10-27, 2012-05-24''
INFO: 12/09/2020 09:12:58 - vol History less than 10 - CIK=1409970 - PERMNO={15092} - date_range='2014-12-16, 2015-07-14' vol nums: 5 
INFO: 12/09/2020 09:12:59 - vol History less than 10 - CIK=1409970 - PERMNO={15092} - date_range='2009-05-22, 2009-12-18' vol nums: 0 
INFO: 12/09/2020 09:12:59 - vol History less than 10 - CIK=1409970 - PERMNO={15092} - date_range='2009-08-11, 2010-03-09' vol nums: 0 
INFO: 12/09/2020 09:12:59 - vol History less than 10 - CIK=1409970 - PERMNO={15092} - date_range='2014-04-17, 2014-11-13' vol nums: 0 
INFO: 12/09/2020 09:12:59 - Insufficient Price History - CIK=1304994 - PERMNO={10906, 90628} - date_range='2007-01-25, 2007-08-23' 60/150'
INFO: 12/09/2020 09:13:00 - Insufficient Price History - CIK=870517 - PERMNO={76557} - date_range='2005-08-16, 2006-03-14' 97/150'
INFO: 12/09/2020 09:13:07 - Insufficient Price History - CIK=1575879 - PERMNO={14304} - date_range='2017-07-26, 2018-02-21' 52/150'
INFO: 12/09/2020 09:13:07 - Insufficient Price History - CIK=1575879 - PERMNO={14304} - date_range='2017-06-23, 2018-01-19' 74/150'
INFO: 12/09/2020 09:13:07 - Insufficient Price History - CIK=1575879 - PERMNO={14304} - date_range='2017-04-25, 2017-11-21' 116/150'
INFO: 12/09/2020 09:13:08 - vol History less than 10 - CIK=1575879 - PERMNO={14304} - date_range='2013-11-18, 2014-06-16' vol nums: 1 
INFO: 12/09/2020 09:13:08 - Insufficient Price History - CIK=1575879 - PERMNO={14304} - date_range='2017-07-07, 2018-02-02' 65/150'
INFO: 12/09/2020 09:13:12 - Insufficient Price History - CIK=777001 - PERMNO={68304} - date_range='2007-12-21, 2008-07-18' 111/150'
INFO: 12/09/2020 09:13:12 - vol History less than 10 - CIK=36377 - PERMNO={16253} - date_range='2005-05-26, 2005-12-22' vol nums: 0 
INFO: 12/09/2020 09:13:12 - vol History less than 10 - CIK=36377 - PERMNO={16253} - date_range='2005-01-26, 2005-08-24' vol nums: 0 
INFO: 12/09/2020 09:13:12 - vol History less than 10 - CIK=36377 - PERMNO={16253} - date_range='2001-07-20, 2002-02-15' vol nums: 0 
INFO: 12/09/2020 09:13:12 - vol History less than 10 - CIK=36377 - PERMNO={16253} - date_range='2001-05-11, 2001-12-07' vol nums: 0 
INFO: 12/09/2020 09:13:12 - vol History less than 10 - CIK=1422183 - PERMNO={14565} - date_range='2014-03-12, 2014-10-08' vol nums: 0 
INFO: 12/09/2020 09:13:12 - vol History less than 10 - CIK=1422183 - PERMNO={14565} - date_range='2013-12-13, 2014-07-11' vol nums: 0 
INFO: 12/09/2020 09:13:12 - vol History less than 10 - CIK=1422183 - PERMNO={14565} - date_range='2012-12-17, 2013-07-15' vol nums: 0 
INFO: 12/09/2020 09:13:13 - Insufficient Price History - CIK=1615418 - PERMNO={92195} - date_range='2018-08-08, 2019-03-06' 141/150'
INFO: 12/09/2020 09:13:13 - Insufficient Price History - CIK=1360683 - PERMNO={14471} - date_range='2016-02-26, 2016-09-23' 132/150'
INFO: 12/09/2020 09:13:14 - NO Price History - CIK=1029786 - PERMNO={84644} - date_range='2009-04-07, 2009-11-03''
INFO: 12/09/2020 09:13:15 - NO Price History - CIK=1365790 - PERMNO={91690} - date_range='2010-10-18, 2011-05-16''
INFO: 12/09/2020 09:13:18 - NO Price History - CIK=1569391 - PERMNO={13998} - date_range='2017-07-24, 2018-02-19''
INFO: 12/09/2020 09:13:18 - Insufficient Price History - CIK=1569391 - PERMNO={13998} - date_range='2017-04-21, 2017-11-17' 63/150'
INFO: 12/09/2020 09:13:18 - vol History less than 10 - CIK=1569391 - PERMNO={13998} - date_range='2013-07-01, 2014-01-27' vol nums: 0 
INFO: 12/09/2020 09:13:20 - vol History less than 10 - CIK=1120193 - PERMNO={90601} - date_range='2005-02-09, 2005-09-07' vol nums: 1 
INFO: 12/09/2020 09:13:22 - vol History less than 10 - CIK=1403161 - PERMNO={92611} - date_range='2007-10-04, 2008-05-01' vol nums: 0 
INFO: 12/09/2020 09:13:23 - Insufficient Price History - CIK=1430592 - PERMNO={93305} - date_range='2018-05-24, 2018-12-20' 39/150'
INFO: 12/09/2020 09:13:24 - vol History less than 10 - CIK=1601712 - PERMNO={14776} - date_range='2014-08-11, 2015-03-09' vol nums: 9 
INFO: 12/09/2020 09:13:24 - Insufficient Price History - CIK=1184702 - PERMNO={89607} - date_range='2005-09-30, 2006-04-28' 63/150'
INFO: 12/09/2020 09:13:25 - vol History less than 10 - CIK=1141391 - PERMNO={91233} - date_range='2002-07-12, 2003-02-07' vol nums: 0 
INFO: 12/09/2020 09:13:25 - NO Price History - CIK=806085 - PERMNO={80599} - date_range='2012-01-23, 2012-08-20''
INFO: 12/09/2020 09:13:25 - Insufficient Price History - CIK=806085 - PERMNO={80599} - date_range='2008-04-18, 2008-11-14' 107/150'
INFO: 12/09/2020 09:13:26 - NO Price History - CIK=1052100 - PERMNO={85931, 86380} - date_range='2013-04-18, 2013-11-14''
INFO: 12/09/2020 09:13:26 - NO Price History - CIK=1052100 - PERMNO={85931, 86380} - date_range='2013-02-19, 2013-09-17''
INFO: 12/09/2020 09:13:33 - Insufficient Price History - CIK=1110783 - PERMNO={88668} - date_range='2018-01-31, 2018-08-29' 89/150'
INFO: 12/09/2020 09:13:33 - Insufficient Price History - CIK=1110783 - PERMNO={88668} - date_range='2018-06-07, 2019-01-03' 1/150'
INFO: 12/09/2020 09:13:35 - NO Price History - CIK=18169 - PERMNO={93056, 40707} - date_range='2005-02-09, 2005-09-07''
INFO: 12/09/2020 09:13:40 - vol History less than 10 - CIK=1108827 - PERMNO={93422} - date_range='2001-08-13, 2002-03-11' vol nums: 0 
INFO: 12/09/2020 09:13:40 - vol History less than 10 - CIK=1108827 - PERMNO={93422} - date_range='2010-06-16, 2011-01-12' vol nums: 0 
INFO: 12/09/2020 09:13:41 - Insufficient Price History - CIK=1599222 - PERMNO={14703} - date_range='2016-05-17, 2016-12-13' 86/150'
INFO: 12/09/2020 09:13:41 - vol History less than 10 - CIK=1599222 - PERMNO={14703} - date_range='2014-06-24, 2015-01-20' vol nums: 9 
INFO: 12/09/2020 09:13:41 - vol History less than 10 - CIK=1655020 - PERMNO={16402} - date_range='2016-10-14, 2017-05-12' vol nums: 4 
INFO: 12/09/2020 09:13:42 - Insufficient Price History - CIK=1304069 - PERMNO={90677} - date_range='2008-05-01, 2008-11-27' 85/150'
INFO: 12/09/2020 09:13:43 - Insufficient Price History - CIK=1588238 - PERMNO={14409} - date_range='2017-10-31, 2018-05-29' 10/150'
INFO: 12/09/2020 09:13:43 - Insufficient Price History - CIK=1588238 - PERMNO={14409} - date_range='2017-06-19, 2018-01-15' 104/150'
INFO: 12/09/2020 09:13:43 - Insufficient Price History - CIK=1588216 - PERMNO={14408} - date_range='2018-03-28, 2018-10-24' 79/150'
INFO: 12/09/2020 09:13:45 - NO Price History - CIK=1037676 - PERMNO={16436, 75326} - date_range='2016-09-15, 2017-04-13''
INFO: 12/09/2020 09:13:46 - Insufficient Price History - CIK=1335793 - PERMNO={91067} - date_range='2010-01-28, 2010-08-26' 86/150'
INFO: 12/09/2020 09:13:48 - vol History less than 10 - CIK=1518832 - PERMNO={13141} - date_range='2012-01-06, 2012-08-03' vol nums: 5 
INFO: 12/09/2020 09:13:48 - Insufficient Price History - CIK=889005 - PERMNO={88682} - date_range='2004-04-07, 2004-11-03' 56/150'
INFO: 12/09/2020 09:13:50 - vol History less than 10 - CIK=1685715 - PERMNO={16553} - date_range='2017-01-31, 2017-08-29' vol nums: 4 
INFO: 12/09/2020 09:13:52 - Insufficient Price History - CIK=833320 - PERMNO={75333} - date_range='2006-01-31, 2006-08-29' 44/150'
INFO: 12/09/2020 09:13:52 - Insufficient Price History - CIK=1681714 - PERMNO={16519} - date_range='2018-10-30, 2019-05-28' 64/150'
INFO: 12/09/2020 09:13:52 - vol History less than 10 - CIK=1681714 - PERMNO={16519} - date_range='2016-12-16, 2017-07-14' vol nums: 4 
INFO: 12/09/2020 09:13:52 - vol History less than 10 - CIK=1681714 - PERMNO={16519} - date_range='2016-12-22, 2017-07-20' vol nums: 8 
INFO: 12/09/2020 09:13:52 - vol History less than 10 - CIK=1594466 - PERMNO={14634} - date_range='2014-06-04, 2014-12-31' vol nums: 9 
INFO: 12/09/2020 09:13:53 - vol History less than 10 - CIK=732834 - PERMNO={91983} - date_range='2003-10-31, 2004-05-28' vol nums: 0 
INFO: 12/09/2020 09:13:53 - vol History less than 10 - CIK=732834 - PERMNO={91983} - date_range='2002-04-11, 2002-11-07' vol nums: 0 
INFO: 12/09/2020 09:13:54 - Insufficient Price History - CIK=773910 - PERMNO={70332} - date_range='2019-02-11, 2019-09-09' 126/150'
INFO: 12/09/2020 09:13:54 - Insufficient Price History - CIK=773910 - PERMNO={70332} - date_range='2019-04-17, 2019-11-13' 80/150'
INFO: 12/09/2020 09:13:55 - Insufficient Price History - CIK=773910 - PERMNO={70332} - date_range='2019-05-15, 2019-12-11' 61/150'
INFO: 12/09/2020 09:13:56 - vol History less than 10 - CIK=1621563 - PERMNO={15264} - date_range='2015-03-17, 2015-10-13' vol nums: 5 
INFO: 12/09/2020 09:13:56 - NO Price History - CIK=77159 - PERMNO={16529, 61955} - date_range='2017-05-08, 2017-12-04''
INFO: 12/09/2020 09:13:56 - NO Price History - CIK=77159 - PERMNO={16529, 61955} - date_range='2017-01-17, 2017-08-15''
INFO: 12/09/2020 09:13:57 - NO Price History - CIK=77159 - PERMNO={16529, 61955} - date_range='2016-05-13, 2016-12-09''
INFO: 12/09/2020 09:13:58 - NO Price History - CIK=77159 - PERMNO={16529, 61955} - date_range='2016-09-15, 2017-04-13''
ERROR: 12/09/2020 09:14:01 - broken url for JAG
INFO: 12/09/2020 09:15:46 - NO Price History - CIK=73088 - PERMNO={90458, 58406} - date_range='2004-11-05, 2005-06-03''
INFO: 12/09/2020 09:15:46 - vol History less than 10 - CIK=1634997 - PERMNO={15859} - date_range='2015-12-22, 2016-07-19' vol nums: 5 
INFO: 12/09/2020 09:15:47 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2019-04-05, 2019-11-01''
INFO: 12/09/2020 09:15:47 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2017-08-22, 2018-03-20''
INFO: 12/09/2020 09:15:47 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2017-12-18, 2018-07-16''
INFO: 12/09/2020 09:15:47 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2017-10-26, 2018-05-24''
INFO: 12/09/2020 09:15:47 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2013-04-10, 2013-11-06''
INFO: 12/09/2020 09:15:48 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2007-12-13, 2008-07-10''
INFO: 12/09/2020 09:15:48 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2007-12-13, 2008-07-10''
INFO: 12/09/2020 09:15:48 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2008-01-08, 2008-08-05''
INFO: 12/09/2020 09:15:48 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2008-07-14, 2009-02-09''
INFO: 12/09/2020 09:15:48 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2006-02-03, 2006-09-01''
INFO: 12/09/2020 09:15:48 - Insufficient Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2005-06-23, 2006-01-19' 116/150'
INFO: 12/09/2020 09:15:49 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2008-02-01, 2008-08-29''
INFO: 12/09/2020 09:15:49 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2007-09-20, 2008-04-17''
INFO: 12/09/2020 09:15:49 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2007-06-22, 2008-01-18''
INFO: 12/09/2020 09:15:49 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2007-08-29, 2008-03-26''
INFO: 12/09/2020 09:15:49 - NO Price History - CIK=916457 - PERMNO={92530, 83981} - date_range='2007-09-26, 2008-04-23''
INFO: 12/09/2020 09:15:49 - NO Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2018-02-21, 2018-09-19''
INFO: 12/09/2020 09:15:49 - NO Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2017-11-01, 2018-05-30''
INFO: 12/09/2020 09:15:50 - NO Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2017-12-19, 2018-07-17''
INFO: 12/09/2020 09:15:50 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-09-25, 2013-04-23' 143/150'
INFO: 12/09/2020 09:15:50 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-08-27, 2013-03-25' 123/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-08-03, 2013-03-01' 107/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-07-06, 2013-02-01' 88/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-07-05, 2013-01-31' 88/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-06-25, 2013-01-21' 88/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-09-13, 2013-04-11' 135/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-05-30, 2012-12-26' 88/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-06-01, 2012-12-28' 88/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-04-11, 2012-11-07' 88/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-04-04, 2012-10-31' 88/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-05-10, 2012-12-06' 88/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-03-09, 2012-10-05' 88/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2012-03-08, 2012-10-04' 88/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2011-11-14, 2012-06-11' 89/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2011-11-04, 2012-06-01' 89/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2011-11-02, 2012-05-30' 89/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2011-10-28, 2012-05-25' 89/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2011-10-21, 2012-05-18' 89/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2011-10-14, 2012-05-11' 89/150'
INFO: 12/09/2020 09:15:51 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2011-09-26, 2012-04-23' 89/150'
INFO: 12/09/2020 09:15:52 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2011-08-26, 2012-03-23' 89/150'
INFO: 12/09/2020 09:15:52 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2011-09-12, 2012-04-09' 89/150'
INFO: 12/09/2020 09:15:52 - Insufficient Price History - CIK=1379895 - PERMNO={90352, 81594, 79925} - date_range='2011-11-08, 2012-06-05' 89/150'
